adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://betweenusmovie.com/,137566,tt1109574,en,Between Us,A New York couple and their Midwestern friends find that drastic changes have occurred in their respective lives since they last met.,1.282586,/nLuKeF4tsfk3qrt8tSkJ2f82j3W.jpg,"[{'name': 'Skyscraper Films', 'id': 26197}, {'name': 'Votiv Films', 'id': 34455}, {'name': 'Bugeater Films', 'id': 36117}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-09-13,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Four Friends. Two Couples. One Night They Will Never Forget.,Between Us,False,5.1,10.0
False,,0,[],,223389,tt0118942,en,Dead Silence,Three escaped convicts take a group of deaf students hostage but  their teacher is Marlee Matlin!,1.28251,/g2txjmOKyMv0mY1RUshza8jaSGx.jpg,[],[],1997-09-22,0.0,105.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Dead Silence,False,5.3,3.0
False,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",,27460,tt0119781,en,Nick Fury: Agent of S.H.I.E.L.D.,"Marvel's hard-boiled hero is brought back to fight the menace of Hydra after exiling himself in the Yukon since the end of the Cold War. The children of the former Hydra head, Baron Von Stucker, have taken charge of the terrorist organization. Under the lead of his vicious daughter, Viper, Hydra has seized a deadly virus and threatens the destruction of America.",1.282504,/4TYulLcTDRMlmpxdwmRE2HaIi0T.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-05-26,0.0,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Last Superhero!,Nick Fury: Agent of S.H.I.E.L.D.,False,3.4,12.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,34778,tt0032338,en,Christmas in July,"An office clerk loves entering contests in the hopes of someday winning a fortune and marrying the girl he loves. His latest attempt is the Maxford House Coffee Slogan Contest. As a joke, some of his co-workers put together a fake telegram which says that he won the $25,000 grand prize. As a result, he gets a promotion, buys presents for all of his family and friends, and proposes to his girl.",1.282498,/Aca5NUgZ1dGeRgwlhvmdtNpF9Eu.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1940-10-18,0.0,67.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"If you can't sleep at night, it isn't the coffee - it's the bunk!",Christmas in July,False,6.7,17.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",http://www.hamillthemovie.com/,74447,tt1094666,en,Hamill,"A coming of age drama following the life of Matt Hamill, the first deaf wrestler to win a National Collegiate Wrestling Championship.",1.282498,/bTGYNLdPjH6FM4Ea9lyLPV648pf.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-10-26,0.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He knew he could be a champion. They knew he could be much more.,The Hammer,False,6.0,11.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,43886,tt0026056,en,Alice Adams,"In the lower-middle-class Adams family, father and son are happy to work in a drugstore, but mother and daughter Alice try every possible social-climbing stratagem despite snubs and embarrassment. When Alice finally meets her dream man Arthur, mother nags father into a risky business venture and plans to impress Alice's beau with an ""upscale"" family dinner. Will the excruciating results drive Arthur away?",1.282491,/b2w05AtYICKnpGE7uFxQle0yqeN.jpg,"[{'name': 'RKO Radio Pictures', 'id': 6}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1935-08-23,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Twenty-two and wonderful ... as Booth Tarkington's loveliest heroine!,Alice Adams,False,5.0,9.0
False,,0,"[{'id': 27, 'name': 'Horror'}]",,31596,tt0070300,en,Lemora: A Child's Tale of the Supernatural,"A notorious bank robber kills his wife and flees the police, only to be captured by a mysterious group of figures in an abandoned town. His beautiful daughter, Lila Lee, receives a letter stating that her father is near death and that he needs to see her. Sneaking away at night from her minister guardian, Lila embarks on a terrifying journey...",1.282366,/bOM8OGFdRVvoHVKdqWLdDnS6v9d.jpg,"[{'name': 'Blackfern', 'id': 94734}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1973-05-01,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Lemora: A Child's Tale of the Supernatural,False,6.4,15.0
False,"{'id': 9500, 'name': 'Werner Collection', 'poster_path': '/swIAjeFLXCHLudaai6tILlNUf1u.jpg', 'backdrop_path': '/ukLAZl7cZNjCFNN1myDy3a7jYTA.jpg'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",,9514,tt0118138,de,Werner - Das muss kesseln!!!,No overview found.,1.282317,/1O1i5KRrxhkCZJpnK3PGu5kmRmv.jpg,"[{'name': 'Neue Constantin Film', 'id': 13096}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1996-06-27,0.0,85.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Werner - Das muss kesseln!!!,False,5.7,18.0
False,"{'id': 89959, 'name': 'Mr. Moto Collection', 'poster_path': '/aWFA6bo9SG3EHFmHM91kLHcuGnc.jpg', 'backdrop_path': '/2tVblcSORBKGgX5pX1zs2lfCCL3.jpg'}",0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,29484,tt0030483,en,Mysterious Mr. Moto,The Japanese detective (Peter Lorre) rounds up a league of assassins for Scotland Yard.,1.282223,/3Jlf9flVB7RZbyg6zRNWODFK1H8.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1938-10-14,0.0,62.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Peter Lorre gives you your greatest thrill,Mysterious Mr. Moto,False,5.1,4.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,7988,tt0080934,en,The Island,David Warner leads a band of modern day pirates who raid yachts and sail boats of people on vacation out in the Caribbean. Michael Caine is a reporter who goes out there with his son to investigate the mystery of the disappearing boats. He runs across Warner and his band of raiders and they decide to induct them into their tribe.,1.282124,/2MgMvMdTV83TYN7c5PM0bDQnKM2.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-06-13,0.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,For three hundred years a terrifying secret has been kept from the outside world.,The Island,False,5.2,29.0
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",,822,tt0051792,bn,জলসাঘর,"A wealthy landlord who lives a decadent life with his wife and son. His passion - his wife would call it his addiction - is music, and he spends a great deal of his fortune on concerts held for the locals in his magnificent music room. He feels threatened by his neighbour, a commoner who has attained riches through business dealings. His passion for music and quest for social respect are his undoing, as he sacrifices his family and wealth trying to retain it.",1.28194,/aiTN7DL3vJYr3X26sXM0wNxYIQ7.jpg,"[{'name': 'The Criterion Collection', 'id': 10932}, {'name': 'Arora', 'id': 58215}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1958-10-10,0.0,100.0,"[{'iso_639_1': 'bn', 'name': 'বাংলা'}]",Released,,The Music Room,False,7.7,31.0
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 27, 'name': 'Horror'}]",,37793,tt0119194,en,Ghosts,"The film tells the story of a scary Maestro with supernatural powers, who is being forced out of a small town by its mayor. The movie includes a series of dance routines performed by Michael Jackson and his ""family"" of ghouls. Every song from the film was taken from Michael Jackson's HIStory and Blood on the Dance Floor albums.",1.281344,/e52BUE3YGwbFuVYG4CKWNYt4JmD.jpg,"[{'name': 'Heliopolis', 'id': 6785}, {'name': 'MJJ Productions', 'id': 14405}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-09-04,0.0,39.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Are you scared yet?,Ghosts,False,7.0,22.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,54140,tt0076574,en,Providence,"Clive Langham (Sir John Gielgud) spends one tormenting night in his bed suffering from health problems and thinking up a story based on his relatives. He is a bitter man and he shows, through flashbacks, how spiteful, conniving and treacherous his family is. But is this how they really are or is it his own vindictive slant on things?",1.281044,/dDeK4dX7LdlN7aMHlh6BXAQHlrR.jpg,"[{'name': 'Citel Films', 'id': 1530}, {'name': 'Société Française de Production (SFP)', 'id': 6849}, {'name': 'France 3 (FR 3)', 'id': 11244}, {'name': 'Action Films', 'id': 21505}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",1977-01-25,0.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Providence,False,7.1,13.0
False,"{'id': 1972, 'name': 'Ju-on Collection', 'poster_path': '/zL5ycG7koIH4f8J5ueevz8xaGif.jpg', 'backdrop_path': '/l3wedBkwOFc4nZpusp6fnUvJdeh.jpg'}",0,"[{'id': 27, 'name': 'Horror'}]",,36917,tt1422674,ja,呪怨: 黒い少女,"A Nurse named Yuko (Ai Kago) has a strange experience while taking care of a girl named Fukie. Test results show a cyst inside Fukie’s body, but that cyst is actually the leftover grudge from a baby who was unable to be born. The cyst’s grudge spreads to Fukie and everyone around her. Soon Fukie’s father goes mad and commits murder. Fukie’s sister Mariko has special spiritual power, and together with their mother they have some success driving out the evil spirit. But the worst of the grudge is yet to come.",1.280953,/13M03HmqUu1ifaLLcDcmUkldOr7.jpg,"[{'name': 'Cell', 'id': 4562}, {'name': 'Oz Company', 'id': 4563}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2009-06-27,0.0,60.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Ju-on: Black Ghost,False,4.6,22.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,112698,tt0195256,zh,神女,"The story of a young prostitute who is trying to give her infant son a good start in life, fighting against the prejudices of others and the attentions of a pimp.",1.280814,/eoUdheiZ1bhyX2lRRPh3IKddzez.jpg,"[{'name': 'Lianhua Film Company', 'id': 37230}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",1934-01-01,0.0,73.0,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,,The Goddess,False,6.4,9.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,56268,tt0053696,fr,Le capitan,"Le capitan is a 1960 French-Italian swashbuckler film directed by André Hunebelle and starring Jean Marais, Bourvil, Elsa Martinelli and Lise Delamare. It is based on a novel by Michel Zévaco.",1.280777,/4ykZuZazjhjljpGZwvDQWENYTvX.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",1960-10-05,0.0,95.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Captain Blood,False,6.3,9.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,31015,tt0120186,en,Body Count,"A group of thieves attempt to rob an art gallery, but when plans backfire and one of the men winds up dead, the group head down south, running afoul of the law. Along the way, they meet up with a seductive con artist with ideas of her own.",1.280643,/mRVbfQAAxneWoSgo7fOKCHXfK04.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-04-28,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It was a simple $15 million art heist... until she walked into the picture.,Body Count,False,6.8,4.0
False,,3500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",http://aitraaz.indiatimes.com/,22315,tt0418460,hi,Aitraaz,"Aitraaz revolves around the character Raj Malhotra (Akshay Kumar) a successful businessman who has everything going for him, including a lovely wife (Kareena Kapoor). Just when he thinks things can't get any better, Sonia (Priyanka Chopra) - his ex-girlfriend, now the boss's wife - walks back into his life - and she wants Raj at any cost.",1.280578,/o3nSzkqowRXh6qiWijpaFpxatG3.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2004-11-12,9250000.0,159.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Aitraaz,False,4.9,17.0
False,,200,"[{'id': 27, 'name': 'Horror'}]",,48016,tt1675758,en,The Maze,"Five friends break into a closed corn maze in the middle of the night and decide to play a harmless game of tag. Little do they know that a psychopathic killer has decided to play along. As they wander aimlessly through the maze the murderer follows closely behind, taunting them and watching their every move. The game turns deadly when the kids decide to separate and weaken their chances of survival. When the mutilated body of the maze owner is found they realize that something is terribly wrong. As they race to find the entrance of the maze, the murderer cleverly forces them to follow the path that he wants. Manipulating everyone to his vicious will, the killer taunts his victims and leads them further into the depths of the maze. After succumbing to hours of torture will anyone make it out of the maze...alive?",1.280497,/ThZnSNrcM6PX2pyUdEz4pFvZZM.jpg,[],[],2010-10-19,0.0,0.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,This is no field of dreams!,The Maze,False,5.0,6.0
False,,1,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,56969,tt0374271,hi,Tere Naam,"Lower Caste Radhey Mohan is a no good slacker, who is always picking fights and getting himself and his friends in trouble. One day he sees upper caste Nirjala, and is instantly attracted to her. When Nirjala comes to know about him, she is also attracted to him. The problems arise when marriage is proposed with Radhey, as Nirjala's family with have nothing to do with a lower caste groom, and they arrange Nirjala's marriage with Rameshwar, a young man from their caste. Radhey is arrested and imprisoned in a prison for the mentally unstable, where is chained to a wall, while Nirjala must undergo preparations to get married to Rameshwar.",1.280455,/xNH5HVOc6U7qMPh9pbUWJxzROZm.jpg,"[{'name': 'People Tree Films', 'id': 11791}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2003-08-15,2.0,132.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Unfortunately a true love story,Tere Naam,False,6.4,18.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,31462,tt0089629,en,Moving Violations,A group of careless and unlucky drivers are sentenced to attend traffic school to keep their records clean.,1.280358,/dgFqQEaBTz4hQJLIU7FddrYkOCx.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'SLM Production Group', 'id': 396}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-04-19,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A crash course in traffic school.,Moving Violations,False,5.7,16.0
False,,0,"[{'id': 28, 'name': 'Action'}]",,45326,tt0126387,en,Legion,This future-set sci-adventure follows a band of brave soldiers in an epic battle against a government-created monster.,1.280285,/pNyxZTm2laBsC1X2wHt3RCOjUem.jpg,[],[],1998-04-18,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Their mission was simple... Kill something that couldn't be killed.,Legion,False,3.0,4.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,36796,tt0106258,en,American Samurai,"When a father passes on the traditional family sword to one of his two adopted sons, the other--in a fit of jealous rage--joins a yakuza drug smuggling mob. When the other son decides to find him and set things straight, things don't seem to go as smoothly as he planned, and a misunderstanding leads the stepbrothers into a Turkish arena to battle swordsmen from around the world.",1.280278,/liPiWgcoCsc3tie3cEIYuNguZTU.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-01-01,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,American Samurai,False,5.4,8.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,90147,tt1371585,cn,奪命金,"A criminal, a bank clerk and a police officer find their destinies entwined when a loan shark gets assaulted after having withdrawn $10 million from the bank in the midst of the world financial crisis.",1.280213,/gYuBiPcbAJ7RSKlYYqikuspfG8d.jpg,"[{'name': 'Media Asia Films', 'id': 5552}, {'name': 'Milky Way Image Company', 'id': 5632}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2011-10-20,0.0,107.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Life Without Principle,False,6.2,18.0
False,,6000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,22448,tt1020937,hi,Awarapan,Awarapan is the story of man called Shivam (Emraan Hashmi) who searched for joy but found nothing but pain and loneliness. It is the journey of a godless heartbroken lover who in order to escape from the ghosts of his tragic past dedicates himself to serve his gangster boss Malik who runs a chain of hotels in Hong Kong.,1.28015,/wuvxk1nyc4LfKMQ5iS9DSqwukTF.jpg,"[{'name': 'Vishesh Films', 'id': 3749}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2007-06-29,0.0,126.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Awarapan,False,6.3,10.0
False,,0,"[{'id': 27, 'name': 'Horror'}]",,28229,tt0114306,en,Rumpelstiltskin,"In the 1400's, Rumpelstiltskin is imprisoned inside a small jade figurine. In modern-day Los Angeles, the recently widowed wife of a police officer, with baby in tow, finds her way into a witch's shop and purchases a certain figurine, resulting in the cackling beast being freed and demanding possession of the baby.",1.279968,/7UfsJ1OqbWyBxId4XxPqLF3S6J4.jpg,"[{'name': 'Republic Pictures (II)', 'id': 10348}, {'name': 'Transnational Entertainment', 'id': 38195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-11-24,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When the fairy tale ends, the nightmare begins.",Rumpelstiltskin,False,4.8,16.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,373472,tt5278464,en,Holy Hell,An inside look at a West Hollywood cult formed by a charismatic teacher in the 1980s that eventually imploded.,1.279443,/w48hKxHnYSV4WxR5Hu7ZtVrCHCZ.jpg,"[{'name': 'Whitewater Films', 'id': 3095}, {'name': 'Very Special Projects', 'id': 79436}, {'name': 'WRA Productions', 'id': 80996}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-01-25,16905.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Holy Hell,False,7.1,27.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,41264,tt0060073,it,Africa Addio,"A shockcumentary about the end of the colonial era in Africa, portraying acts of animal poaching, violence, executions, and tribal slaughter.",1.279431,/bDnpOCENmxHSd96isQM8U8Q0yT5.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1966-02-11,0.0,122.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,You May LOVE It! You May HATE It! But You'll Not FORGET It!,"Africa, Goodbye",False,7.7,3.0
False,"{'id': 101646, 'name': 'Vares Collection', 'poster_path': None, 'backdrop_path': None}",1400000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,61125,tt1604231,fi,Vares – Pahan suudelma,"A young college student is found stabbed to death,and private detective Vares life takes an interesting turn when the girls family asks him to investigate the case.",1.27935,/qh2qH00PrfovqWvRdsNTjwgZFlz.jpg,"[{'name': 'Solar Films inc.', 'id': 6339}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}]",2011-01-06,0.0,94.0,"[{'iso_639_1': 'fi', 'name': 'suomi'}]",Released,,Vares - The Kiss of Evil,False,6.2,11.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.hbo.com/documentaries/becoming-warren-buffett,438137,tt6438096,en,Becoming Warren Buffett,"The story of the evolution of a boy from Nebraska who became one of the most respected men in the world, and the heroes who helped guide him along the way. By allowing access to his life and never-before-released home videos, Buffett offers a glimpse into his unique mind to help us understand what is truly important when money no longer has meaning.",1.279124,/9wXjOeNRBiTrWhKQ7psloI3IYQr.jpg,[],[],2017-01-30,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Find Out What Life Is Really Worth,Becoming Warren Buffett,False,7.4,7.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,43148,tt0024727,en,The Vampire Bat,"When the villagers of Klineschloss start dying of blood loss, the town fathers suspect a resurgence of vampirism. While police inspector Karl remains skeptical, scientist Dr. von Niemann cares for the vampire's victims one by one, and suspicion falls on simple-minded Herman Gleib because of his fondness for bats. A blood-thirsty mob hounds Gleib to his death, but the vampire attacks don't stop.",1.279057,/ltWvDGPHKfkeOfZHdVXTCRwFYbK.jpg,"[{'name': 'Larry Darmour Productions', 'id': 4977}, {'name': 'Majestic Pictures', 'id': 17738}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1933-01-21,0.0,64.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,These are the TALONS of The Vampire Bat,The Vampire Bat,False,5.0,12.0
False,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,38923,tt0085679,en,High School U.S.A.,"Set in a senior high school class, J.J. (Michael J. Fox) pursues the girlfriend of a rival from a higher clique which culminates in a race at the end of the movie between the two rivals in this light comedy.",1.278839,/3Ysk1Vq2MsxqobmYkMpvw64wll0.jpg,"[{'name': 'Hill/Mandelker Films', 'id': 36274}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-10-16,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,High School U.S.A.,False,6.0,9.0
False,,25000000,"[{'id': 878, 'name': 'Science Fiction'}]",,36677,tt0091981,en,Solarbabies,"In a future in which most water has disappeared from the Earth, we find a group of children, mostly teenagers, who are living at an orphanage, run by the despotic rulers of the new Earth. The group in question plays a hockey based game on roller skates and is quite good. It has given them a unity that transcends the attempts to bring them to heel by the government. Finding an orb of special power, they find it has unusual effects on them. They escape from the orphanage (on skates) and try to cross the wasteland looking for a place they can live free as the storm-troopers search for them and the orb.",1.278665,/biQozy811d1eBkeItu4mAJVzQe9.jpg,"[{'name': 'Brooksfilms', 'id': 5612}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-11-26,1579260.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who will rule the future?,Solarbabies,False,5.1,12.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,34862,tt0457701,en,Solar Attack,"When the sun's increasing expulsions of plasma threaten to ignite methane in our atmosphere, international tensions rise while scientists race for a solution to avoid natural disaster.",1.27843,/kEQ1yWfiHPozORrZ5xesTWPlpmD.jpg,"[{'name': 'Outrage Productions 5, S.V.', 'id': 76180}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2006-05-25,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Prepare for the Apocalypse...,Solar Attack,False,2.6,4.0
False,,1,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",http://www.salaselts.ee/,339944,tt3949936,et,Supilinna salaselts,"""Secret Society of Souptown"" is an adventurous family movie that takes place in Souptown, a district in the summery city of Tartu. Four children - Mari, Sadu, Olav and Anton form a secret society to play hide-and seek games invented by Mari's grandfather, a professor at the university. When the city is attacked by a mysterious poison which turns adults into children our gang embarks on a quest for the antidote. Their path is paved with challenges bigger than any other they have seen so far. It is an adventure you cannot even imagine... Will the children find the antidote in time to save their loved ones.",1.278335,/jA9Jst8Jwa3uArDau9uvmgYmxXW.jpg,"[{'name': 'Nafta', 'id': 17692}]","[{'iso_3166_1': 'EE', 'name': 'Estonia'}]",2015-05-15,0.0,105.0,"[{'iso_639_1': 'et', 'name': 'Eesti'}]",Released,,Secret Society of Souptown,False,6.8,8.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,21013,tt1278180,sv,Kenny Begins,"Kenny Starfighter is probably the most hopeless student the Hero academics of the galaxy has ever had. But in his desperate attempt in graduating he accidentally crashes on earth and discovers Pontus, an earthling who accidentally stumbled upon an intergalactic crystal which gave him inhuman strength. Now Kenny must save Pontus from Rutger Oversmart who wants the powers from the crystal for himself and Pontus must save Kennys faith from failing school and ending up as a hairdresser.",1.278297,/rE3uMz4svRVXM7ywU706fj0Lrqt.jpg,"[{'name': 'Nordisk Film', 'id': 235}, {'name': 'Sveriges Television (SVT)', 'id': 3221}, {'name': 'Film i Skåne', 'id': 17555}, {'name': 'Filmgate Films', 'id': 18230}, {'name': 'Fladen Filmrights', 'id': 22194}, {'name': 'Ihrevik', 'id': 22195}, {'name': 'Lunatic Speed', 'id': 22196}, {'name': 'Seat 13', 'id': 22197}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2009-03-25,0.0,88.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Kenny Begins,False,5.8,4.0
False,,0,"[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}]",,173634,tt0038033,en,Rockin' In The Rockies,A group of entertainers decide to put on a show at a western ranch.,1.278285,/di7kV3OttCJTkGl3smZQPn5T8yp.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1945-04-17,0.0,63.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,IT'S THE COMICAL...RHYTHMICAL...ACTION MUSICAL EVERYBODY'S HEADIN' FOR!,Rockin' In The Rockies,False,3.0,2.0
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",,11763,tt0448206,hi,Bunty Aur Babli,"Bunty and Babli are two avid dreamers. Two free souls born into caged small town realities. They grow weary of being two specks on the horizon. They desire the horizon itself.And so they pack their aspirations in worn out bags, whip a scarf of confidence around their proud necks and set forth. On a journey across the length and breadth of the country, spinning circles around the people they meet.",1.27801,/f9cS1TrzQYuY1AgrjdmLegODcm8.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2005-05-27,0.0,162.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Bunty Aur Babli,False,6.4,16.0
